Tanggal,Harga,Komoditas,Tahun_Sumber,Idul_Adha_Date,Days_to_Idul_Adha,Is_Pre_Idul_Adha,Is_Idul_Adha_Week,Day_of_Week,Is_Weekend,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M_MAX,WS10M,WD10M,Bulan,Minggu_ke,Hari_dalam_minggu,Bulan_sin,Bulan_cos,Harga_lag_1,Harga_lag_3,Harga_lag_7,MA_3,MA_7
2017-09-12,16100.0,Gula Pasir Kualitas Premium,Idul Adha 2017,2017-09-01,11,0,0,1,0,16.03,26.59,20.58,79.64,0.02,22.29,4.91,2.7,141.7,9,37,1,-1.0,-1.8369701987210297e-16,16100.0,16100.0,16050.0,16100.0,16092.857142857143
2017-09-13,16100.0,Gula Pasir Kualitas Premium,Idul Adha 2017,2017-09-01,12,0,0,2,0,15.38,27.87,21.11,80.41,0.02,24.24,3.31,2.22,84.7,9,37,2,-1.0,-1.8369701987210297e-16,16100.0,16100.0,16050.0,16100.0,16100.0
2017-09-14,16100.0,Gula Pasir Kualitas Premium,Idul Adha 2017,2017-09-01,13,0,0,3,0,16.66,27.46,21.69,84.61,0.2,21.47,2.89,1.83,112.3,9,37,3,-1.0,-1.8369701987210297e-16,16100.0,16100.0,16100.0,16100.0,16100.0
2017-09-15,16100.0,Gula Pasir Kualitas Premium,Idul Adha 2017,2017-09-01,14,0,0,4,0,17.33,28.35,21.83,81.51,0.04,24.06,4.16,2.49,120.3,9,37,4,-1.0,-1.8369701987210297e-16,16100.0,16100.0,16100.0,16100.0,16100.0
2018-07-23,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-30,1,0,0,0,16.59,25.79,20.48,86.31,0.62,19.65,4.36,2.42,132.4,7,30,0,-0.4999999999999997,-0.8660254037844388,16100.0,16100.0,16100.0,15366.666666666666,15785.714285714286
2018-07-24,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-29,1,0,1,0,16.59,26.37,21.01,86.54,0.04,19.04,3.81,1.98,113.6,7,30,1,-0.4999999999999997,-0.8660254037844388,13900.0,16100.0,16100.0,14633.333333333334,15471.42857142857
2018-07-25,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-28,1,0,2,0,16.76,26.58,21.02,86.59,1.27,19.98,1.62,0.89,160.9,7,30,2,-0.4999999999999997,-0.8660254037844388,13900.0,16100.0,16100.0,13883.333333333334,15150.0
2018-07-26,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-27,1,0,3,0,16.06,26.08,20.72,82.07,0.63,20.34,1.98,1.23,144.1,7,30,3,-0.4999999999999997,-0.8660254037844388,13850.0,13900.0,16100.0,13866.666666666666,14828.57142857143
2018-07-27,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-26,1,0,4,0,14.23,25.52,18.89,82.22,0.03,22.74,3.82,2.29,130.4,7,30,4,-0.4999999999999997,-0.8660254037844388,13850.0,13900.0,16100.0,13850.0,14507.142857142857
2018-07-28,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-25,1,0,5,1,14.07,25.72,19.2,83.04,0.05,22.77,3.92,2.1,131.8,7,30,5,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,16100.0,13850.0,14185.714285714286
2018-07-29,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-24,1,0,6,1,14.59,26.2,19.84,80.96,0.03,20.09,2.14,1.13,117.7,7,30,6,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,16100.0,13850.0,13864.285714285714
2018-07-30,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-23,1,0,0,0,14.49,26.05,19.73,81.71,0.01,20.3,1.95,1.34,72.1,7,31,0,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,13900.0,13850.0,13857.142857142857
2018-07-31,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-22,1,0,1,0,14.81,26.32,20.25,84.6,0.03,19.71,3.45,1.84,96.5,7,31,1,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,13900.0,13850.0,13850.0
2018-08-01,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-21,1,0,2,0,16.16,26.16,20.49,85.85,0.19,16.95,3.46,1.77,144.9,8,31,2,-0.8660254037844384,-0.5000000000000004,13850.0,13850.0,13850.0,13850.0,13850.0
2018-08-02,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-20,1,0,3,0,15.94,24.15,18.98,84.51,0.12,19.52,6.14,4.35,144.2,8,31,3,-0.8660254037844384,-0.5000000000000004,13850.0,13850.0,13850.0,13850.0,13850.0
2018-08-03,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-19,1,0,4,0,14.85,22.06,18.01,85.68,0.22,20.61,6.18,4.78,139.4,8,31,4,-0.8660254037844384,-0.5000000000000004,13850.0,13850.0,13850.0,13850.0,13850.0
2018-08-04,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-18,1,0,5,1,14.05,23.35,17.9,83.26,0.04,19.54,4.73,3.32,142.4,8,31,5,-0.8660254037844384,-0.5000000000000004,13850.0,13850.0,13850.0,13850.0,13850.0
2018-08-05,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-17,1,0,6,1,14.79,24.28,18.67,83.77,0.07,20.3,4.76,3.16,148.7,8,31,6,-0.8660254037844384,-0.5000000000000004,13850.0,13850.0,13850.0,13850.0,13850.0
2018-08-06,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-16,1,0,0,0,14.61,24.41,18.69,81.69,0.04,19.99,4.65,2.71,140.8,8,32,0,-0.8660254037844384,-0.5000000000000004,13850.0,13850.0,13850.0,13816.666666666666,13835.714285714286
2018-08-07,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-15,1,0,1,0,14.85,25.19,19.31,86.05,0.1,14.84,3.9,1.73,137.2,8,32,1,-0.8660254037844384,-0.5000000000000004,13750.0,13850.0,13850.0,13783.333333333334,13821.42857142857
2018-08-08,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-14,1,0,2,0,15.89,25.88,20.33,85.95,0.11,14.77,3.19,1.54,111.4,8,32,2,-0.8660254037844384,-0.5000000000000004,13750.0,13850.0,13850.0,13750.0,13807.142857142857
2018-08-09,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-13,1,0,3,0,16.89,25.7,20.83,87.42,1.8,16.78,3.53,1.83,151.1,8,32,3,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13850.0,13750.0,13792.857142857143
2018-08-10,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-12,1,0,4,0,16.98,25.43,20.46,87.3,9.21,17.11,4.0,2.36,152.4,8,32,4,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13850.0,13750.0,13778.57142857143
2018-08-11,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-11,1,0,5,1,16.7,26.25,20.64,86.24,6.63,19.55,4.71,2.21,135.4,8,32,5,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13850.0,13750.0,13764.285714285714
2018-08-12,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-10,1,0,6,1,16.41,26.67,20.94,86.11,3.63,18.37,3.11,1.52,104.6,8,32,6,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13850.0,13750.0,13750.0
2018-08-13,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-9,1,0,0,0,16.73,27.12,21.39,84.12,0.86,19.44,1.88,1.34,103.6,8,33,0,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13750.0,13733.333333333334,13742.857142857143
2018-08-14,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-8,1,0,1,0,16.56,26.42,20.67,85.9,0.09,19.76,4.43,2.52,135.6,8,33,1,-0.8660254037844384,-0.5000000000000004,13700.0,13750.0,13750.0,13716.666666666666,13735.714285714286
2018-08-15,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-7,1,0,2,0,15.66,26.14,20.05,83.3,0.0,22.51,4.83,3.05,126.8,8,33,2,-0.8660254037844384,-0.5000000000000004,13700.0,13750.0,13750.0,13700.0,13728.57142857143
2018-08-16,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-6,1,0,3,0,15.44,25.32,19.63,84.27,0.0,21.92,4.94,2.5,140.5,8,33,3,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13721.42857142857
2018-08-17,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-5,1,0,4,0,15.1,25.15,19.26,83.61,0.0,21.55,4.29,2.12,149.4,8,33,4,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13714.285714285714
2018-08-18,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-4,1,0,5,1,14.12,25.41,18.82,80.67,0.0,23.05,3.83,2.01,120.0,8,33,5,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13707.142857142857
2018-08-19,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-3,1,1,6,1,13.62,25.9,19.26,82.84,0.0,24.04,3.91,2.14,132.0,8,33,6,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13700.0
2018-08-20,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-2,1,1,0,0,14.3,26.62,20.18,82.02,0.01,20.99,3.59,1.69,106.1,8,34,0,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-21,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,-1,1,1,1,0,15.98,26.9,20.73,84.92,0.05,19.57,3.86,1.64,144.5,8,34,1,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-22,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,0,0,1,2,0,16.04,27.42,20.96,83.51,0.03,20.13,3.48,1.63,136.3,8,34,2,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-23,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,1,0,1,3,0,16.23,26.44,20.71,84.63,0.05,18.53,3.84,1.71,154.1,8,34,3,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-24,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,2,0,1,4,0,16.63,26.76,20.94,83.69,0.03,21.16,4.01,1.78,128.3,8,34,4,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-25,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,3,0,1,5,1,15.78,26.9,20.67,81.97,0.01,20.66,3.46,1.85,91.4,8,34,5,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-26,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,4,0,0,6,1,15.88,26.6,20.75,82.89,0.02,17.25,3.42,1.56,112.3,8,34,6,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-27,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,5,0,0,0,0,16.44,27.97,21.71,82.35,0.14,21.09,2.32,1.52,92.5,8,35,0,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-28,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,6,0,0,1,0,17.0,27.26,21.52,83.9,0.11,20.19,3.54,1.42,135.1,8,35,1,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-29,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,7,0,0,2,0,17.48,26.55,21.35,83.93,0.2,14.98,2.44,1.52,85.5,8,35,2,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-30,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,8,0,0,3,0,16.94,26.86,21.15,83.99,4.23,19.85,3.63,1.93,115.2,8,35,3,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-08-31,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,9,0,0,4,0,16.98,26.49,21.2,84.77,4.21,20.2,3.8,1.87,101.2,8,35,4,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2018-09-01,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,10,0,0,5,1,17.27,25.85,21.33,85.09,3.98,16.68,2.41,1.26,96.2,9,35,5,-1.0,-1.8369701987210297e-16,13700.0,13700.0,13700.0,13700.0,13700.0
2018-09-02,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,11,0,0,6,1,17.93,26.37,21.36,87.01,9.84,18.45,2.89,1.92,149.7,9,35,6,-1.0,-1.8369701987210297e-16,13700.0,13700.0,13700.0,13700.0,13700.0
2018-09-03,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,12,0,0,0,0,17.35,26.98,21.04,83.86,3.48,22.49,3.92,2.75,151.7,9,36,0,-1.0,-1.8369701987210297e-16,13700.0,13700.0,13700.0,13700.0,13700.0
2018-09-04,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,13,0,0,1,0,15.71,25.01,19.63,81.39,0.13,23.73,5.17,3.72,146.1,9,36,1,-1.0,-1.8369701987210297e-16,13700.0,13700.0,13700.0,13700.0,13700.0
2018-09-05,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2018,2018-08-22,14,0,0,2,0,16.85,25.83,20.67,84.56,1.08,18.37,3.64,2.66,130.2,9,36,2,-1.0,-1.8369701987210297e-16,13700.0,13700.0,13700.0,13700.0,13700.0
2019-07-12,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-30,1,0,4,0,15.3,25.54,20.1,85.09,0.0,19.77,3.52,1.95,125.3,7,28,4,-0.4999999999999997,-0.8660254037844388,13700.0,13700.0,13700.0,13766.666666666666,13728.57142857143
2019-07-13,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-29,1,0,5,1,16.54,25.01,19.98,86.5,0.01,18.91,4.22,2.32,136.9,7,28,5,-0.4999999999999997,-0.8660254037844388,13900.0,13700.0,13700.0,13833.333333333334,13757.142857142857
2019-07-14,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-28,1,0,6,1,15.41,24.28,19.18,87.45,0.0,18.99,4.29,2.4,130.1,7,28,6,-0.4999999999999997,-0.8660254037844388,13900.0,13700.0,13700.0,13900.0,13785.714285714286
2019-07-15,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-27,1,0,0,0,14.93,23.95,18.85,85.5,0.01,19.48,5.15,2.83,125.0,7,29,0,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13700.0,13900.0,13814.285714285714
2019-07-16,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-26,1,0,1,0,15.08,23.84,18.55,86.42,0.03,21.79,5.49,3.73,136.0,7,29,1,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13700.0,13900.0,13842.857142857143
2019-07-17,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-25,1,0,2,0,14.64,24.14,18.9,86.75,0.03,21.28,4.15,2.61,126.1,7,29,2,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13700.0,13900.0,13871.42857142857
2019-07-18,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-24,1,0,3,0,15.38,24.69,19.33,85.18,0.03,20.59,4.38,2.89,100.1,7,29,3,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13700.0,13900.0,13900.0
2019-07-19,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-23,1,0,4,0,16.38,25.76,20.44,88.17,0.13,12.38,4.01,2.6,110.0,7,29,4,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13900.0,13900.0,13900.0
2019-07-20,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-22,1,0,5,1,17.61,26.09,21.13,87.79,0.13,14.01,6.11,3.55,121.5,7,29,5,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13900.0,13900.0,13900.0
2019-07-21,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-21,1,0,6,1,18.08,26.58,21.55,87.85,0.11,19.26,4.6,2.54,116.8,7,29,6,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13900.0,13900.0,13900.0
2019-07-22,13900.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-20,1,0,0,0,16.72,26.36,20.6,86.82,0.03,20.3,3.83,2.4,115.4,7,30,0,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13900.0,13900.0,13900.0
2019-07-23,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-19,1,0,1,0,15.99,25.86,20.01,84.93,0.28,21.53,3.95,2.46,101.6,7,30,1,-0.4999999999999997,-0.8660254037844388,13900.0,13900.0,13900.0,13883.333333333334,13892.857142857143
2019-07-24,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-18,1,0,2,0,16.32,25.97,20.42,86.71,0.61,20.4,4.59,2.21,123.6,7,30,2,-0.4999999999999997,-0.8660254037844388,13850.0,13900.0,13900.0,13866.666666666666,13885.714285714286
2019-07-25,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-17,1,0,3,0,16.11,25.71,20.2,85.89,0.03,21.19,4.32,2.27,114.9,7,30,3,-0.4999999999999997,-0.8660254037844388,13850.0,13900.0,13900.0,13850.0,13878.57142857143
2019-07-26,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-16,1,0,4,0,15.04,25.95,19.83,85.92,0.36,20.7,3.8,2.48,70.7,7,30,4,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,13900.0,13850.0,13871.42857142857
2019-07-27,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-15,1,0,5,1,15.59,26.09,20.21,86.0,1.03,19.0,3.1,2.22,93.6,7,30,5,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,13900.0,13850.0,13864.285714285714
2019-07-28,13850.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-14,1,0,6,1,15.84,26.33,20.2,85.65,0.35,20.68,3.2,2.21,137.0,7,30,6,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,13900.0,13850.0,13857.142857142857
2019-07-29,13800.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-13,1,0,0,0,13.89,24.91,18.82,82.29,0.02,21.9,4.05,2.57,134.5,7,31,0,-0.4999999999999997,-0.8660254037844388,13850.0,13850.0,13900.0,13833.333333333334,13842.857142857143
2019-07-30,13800.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-12,1,0,1,0,14.88,25.55,19.41,85.99,0.06,20.89,3.78,2.48,129.1,7,31,1,-0.4999999999999997,-0.8660254037844388,13800.0,13850.0,13850.0,13816.666666666666,13835.714285714286
2019-07-31,13800.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-11,1,0,2,0,15.69,24.76,19.24,84.38,0.08,22.32,6.3,4.05,134.2,7,31,2,-0.4999999999999997,-0.8660254037844388,13800.0,13850.0,13850.0,13800.0,13828.57142857143
2019-08-01,13800.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-10,1,0,3,0,15.31,25.27,19.63,85.23,0.45,21.73,4.1,2.36,126.5,8,31,3,-0.8660254037844384,-0.5000000000000004,13800.0,13800.0,13850.0,13800.0,13821.42857142857
2019-08-02,13800.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-9,1,0,4,0,15.39,25.63,19.86,87.37,1.74,20.21,4.1,2.45,122.4,8,31,4,-0.8660254037844384,-0.5000000000000004,13800.0,13800.0,13850.0,13800.0,13814.285714285714
2019-08-03,13800.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-8,1,0,5,1,15.85,24.99,19.26,85.37,0.19,19.67,4.88,3.96,134.7,8,31,5,-0.8660254037844384,-0.5000000000000004,13800.0,13800.0,13850.0,13800.0,13807.142857142857
2019-08-04,13800.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-7,1,0,6,1,15.12,24.43,18.7,83.67,0.03,21.93,5.75,4.43,137.0,8,31,6,-0.8660254037844384,-0.5000000000000004,13800.0,13800.0,13850.0,13800.0,13800.0
2019-08-05,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-6,1,0,0,0,14.29,23.85,18.28,82.92,0.0,20.33,5.24,3.09,150.0,8,32,0,-0.8660254037844384,-0.5000000000000004,13800.0,13800.0,13800.0,13783.333333333334,13792.857142857143
2019-08-06,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-5,1,0,1,0,13.39,23.71,18.09,83.5,0.0,22.15,4.13,2.19,145.4,8,32,1,-0.8660254037844384,-0.5000000000000004,13750.0,13800.0,13800.0,13766.666666666666,13785.714285714286
2019-08-07,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-4,1,0,2,0,13.96,24.36,18.77,84.37,0.02,20.59,4.07,2.7,135.9,8,32,2,-0.8660254037844384,-0.5000000000000004,13750.0,13800.0,13800.0,13750.0,13778.57142857143
2019-08-08,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-3,1,1,3,0,16.39,25.37,20.07,86.77,0.06,20.19,3.99,2.28,150.5,8,32,3,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13800.0,13750.0,13771.42857142857
2019-08-09,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-2,1,1,4,0,16.13,25.82,20.19,85.32,0.03,17.93,4.62,2.06,139.1,8,32,4,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13800.0,13750.0,13764.285714285714
2019-08-10,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,-1,1,1,5,1,15.61,26.19,20.08,83.34,0.01,20.15,3.51,1.62,121.3,8,32,5,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13800.0,13750.0,13757.142857142857
2019-08-11,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,0,0,1,6,1,14.71,25.71,19.59,84.63,0.01,18.73,3.85,1.93,123.6,8,32,6,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13800.0,13750.0,13750.0
2019-08-12,13750.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,1,0,1,0,0,15.12,25.61,19.72,82.68,0.01,18.19,3.53,2.21,89.6,8,33,0,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13750.0,13750.0,13750.0
2019-08-13,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,2,0,1,1,0,14.51,26.26,20.23,85.37,0.01,20.05,3.71,2.29,85.7,8,33,1,-0.8660254037844384,-0.5000000000000004,13750.0,13750.0,13750.0,13733.333333333334,13742.857142857143
2019-08-14,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,3,0,1,2,0,16.41,26.53,21.17,84.3,0.14,19.27,3.72,1.97,97.9,8,33,2,-0.8660254037844384,-0.5000000000000004,13700.0,13750.0,13750.0,13716.666666666666,13735.714285714286
2019-08-15,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,4,0,0,3,0,16.99,26.25,20.94,85.98,3.79,19.3,4.1,2.12,133.3,8,33,3,-0.8660254037844384,-0.5000000000000004,13700.0,13750.0,13750.0,13700.0,13728.57142857143
2019-08-16,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,5,0,0,4,0,15.88,26.59,20.43,85.03,1.82,19.55,4.01,2.47,130.4,8,33,4,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13721.42857142857
2019-08-17,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,6,0,0,5,1,15.49,25.96,19.55,81.78,0.73,20.59,4.89,3.2,130.4,8,33,5,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13714.285714285714
2019-08-18,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,7,0,0,6,1,15.44,25.7,19.56,82.5,0.13,23.37,5.6,3.58,113.7,8,33,6,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13707.142857142857
2019-08-19,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,8,0,0,0,0,15.27,25.96,19.68,81.64,0.12,22.84,5.5,3.71,130.4,8,34,0,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13750.0,13700.0,13700.0
2019-08-20,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,9,0,0,1,0,15.61,25.95,19.83,82.99,0.01,21.61,5.91,3.79,113.9,8,34,1,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2019-08-21,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,10,0,0,2,0,15.17,26.88,20.31,83.71,0.0,23.24,4.49,2.77,79.0,8,34,2,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2019-08-22,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,11,0,0,3,0,15.47,26.83,20.73,83.46,0.27,18.21,2.67,1.94,118.8,8,34,3,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2019-08-23,13700.0,Gula Pasir Kualitas Premium,Idul Adha 2019,2019-08-11,12,0,0,4,0,16.03,25.9,19.97,83.38,0.01,21.97,5.29,3.28,123.4,8,34,4,-0.8660254037844384,-0.5000000000000004,13700.0,13700.0,13700.0,13700.0,13700.0
2020-07-01,16200.0,Gula Pasir Kualitas Premium,Idul Adha 2020,2020-07-31,-30,1,0,2,0,17.9,25.36,21.03,89.51,1.78,18.89,4.21,2.37,120.1,7,27,2,-0.4999999999999997,-0.8660254037844388,13700.0,13700.0,13700.0,14533.333333333334,14057.142857142857
2020-07-02,16150.0,Gula Pasir Kualitas Premium,Idul Adha 2020,2020-07-31,-29,1,0,3,0,18.32,25.39,21.29,89.59,23.91,12.24,2.33,1.36,84.7,7,27,3,-0.4999999999999997,-0.8660254037844388,16200.0,13700.0,13700.0,15350.0,14407.142857142857
2020-07-03,16100.0,Gula Pasir Kualitas Premium,Idul Adha 2020,2020-07-31,-28,1,0,4,0,18.28,25.2,21.17,90.59,17.32,14.46,3.92,2.33,115.0,7,27,4,-0.4999999999999997,-0.8660254037844388,16150.0,13700.0,13700.0,16150.0,14750.0
